Pozo,date,bapd,bppd,bsw,mscf,pco2,temp,Na,pH,SO4,Cl,Fe,bicarb,Press,Ca,criticidad
SHS-17,7/13/2018,2946.36,295.8,86,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/14/2018,2616.6,209.4,89.5,29,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/14/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/14/2018,660,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/14/2018,2177.5,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/14/2018,219,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/14/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/14/2018,2040,360,85,147,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/14/2018,944.64,501.12,64,143,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/14/2018,1012.32,319.68,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/14/2018,2946.36,295.8,86,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/15/2018,2616.6,209.4,89.5,29,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/15/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/15/2018,660,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/15/2018,2177.5,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/15/2018,219,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/15/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/15/2018,2040,360,85,147,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/15/2018,944.64,501.12,64,143,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/15/2018,1012.32,319.68,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/15/2018,2946.36,295.8,86,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/16/2018,2616.6,209.4,89.5,29,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/16/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/16/2018,660,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/16/2018,2177.5,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/16/2018,219,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/16/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/16/2018,2040,360,85,147,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/16/2018,944.64,501.12,64,143,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/16/2018,1012.32,319.68,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/16/2018,2946.36,295.8,86,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/17/2018,2616.6,209.4,89.5,29,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/17/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/17/2018,660,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/17/2018,2177.5,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/17/2018,219,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/17/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/17/2018,2040,360,85,147,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/17/2018,944.64,501.12,64,143,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/17/2018,1012.32,319.68,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/17/2018,2946.36,295.8,86,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/18/2018,2616.6,209.4,89.5,29,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/18/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/18/2018,660,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/18/2018,2177.5,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/18/2018,219,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/18/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/18/2018,2040,360,85,147,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/18/2018,944.64,501.12,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/18/2018,1012.32,319.68,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/18/2018,2946.36,295.8,86,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/19/2018,2616.6,209.4,89.5,29,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/19/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/19/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/19/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/19/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/19/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/19/2018,2040,360,85,147,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/19/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/19/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/19/2018,3011.76,295.8,89,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/20/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/20/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/20/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/20/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/20/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/20/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/20/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/20/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/20/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/20/2018,3011.76,295.8,89,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/21/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/21/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/21/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/21/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/21/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/21/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/21/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/21/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/21/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/21/2018,3011.76,295.8,89,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/22/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/22/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/22/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/22/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/22/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/22/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/22/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/22/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/22/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/22/2018,3011.76,295.8,89,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/23/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/23/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/23/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/23/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/23/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/23/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/23/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/23/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/23/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/23/2018,3011.76,295.8,89,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/24/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/24/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/24/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/24/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/24/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/24/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/24/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/24/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/24/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/24/2018,3011.76,295.8,89,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/25/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/25/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/25/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/25/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/25/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/25/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/25/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/25/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/25/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/25/2018,3011.76,295.8,89,164.53,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/26/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/26/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/26/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/26/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/26/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/26/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-233,7/26/2018,4067.7,248.95,87,157,4.8,200,6004,6.35090356,180,9750,4,850,145,604,LOW RISK
SHS-19,7/26/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/26/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/26/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/26/2018,3011.76,295.8,89,175,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/27/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/27/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/27/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/27/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/27/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/27/2018,549.85,1021.15,35,149,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/27/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/27/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/27/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/27/2018,3011.76,295.8,89,175,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/28/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/28/2018,330.6,49.4,87,30,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/28/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/28/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/28/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/28/2018,549.85,1021.15,35,148,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/28/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/28/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/28/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/28/2018,3011.76,295.8,89,175,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/29/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/29/2018,330.6,49.4,87,29,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/29/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/29/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/29/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/29/2018,549.85,1021.15,35,148,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/29/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/29/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/29/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/29/2018,3011.76,295.8,89,175,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/30/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,7/30/2018,330.6,49.4,87,29,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/30/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/30/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-135,7/30/2018,218.5,119.2,60,90,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/30/2018,549.85,1021.15,35,148,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,7/30/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/30/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,7/30/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-17,7/30/2018,3011.76,295.8,89,175,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,7/31/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-56,7/31/2018,1991.295,351.405,85,190,165,205,26875,5.967115074,30,9800,11,1100,200,1520,LOW RISK
SHS-70,7/31/2018,330.6,49.4,87,29,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,7/31/2018,659.2,164.8,80,80,2.8,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,7/31/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-151,7/31/2018,2316,334.1,87,200,48,190,26875,6.689168091,25,8200,25,1000,110,1200,LOW RISK
SHS-135,7/31/2018,218.5,119.2,60,89,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,7/31/2018,549.85,1021.15,35,148,2.3,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-81,7/31/2018,396.76,366.24,52,131,31.54,164,26875,6.45185647,52,55800,51,230,150,5560,LOW RISK
SHS-19,7/31/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,7/31/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-84,7/31/2018,69,207,25,205,7.63,157,26875,6.770276809,20,34000,27,230,150,2840,LOW RISK
SHS-134,7/31/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-85,7/31/2018,3420.475,178.22,95,92,53.04,207,26875,6.374546438,107,4500,1,800,280,208,LOW RISK
SHS-138,7/31/2018,2730.24,684.06,79,229,19.56,206,26875,6.228376934,130,53500,76,200,175,5600,LOW RISK
SHS-17,7/31/2018,3011.76,295.8,89,175,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,8/1/2018,2616.6,209.4,89.5,122,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,8/1/2018,330.6,49.4,87,29,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,8/1/2018,659.2,164.8,80,80,5.1,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,8/1/2018,2176.85,1172.15,65,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-151,8/1/2018,2316,334.1,87,198,36.45,190,26875,6.689168091,25,8200,25,1000,110,1200,LOW RISK
SHS-135,8/1/2018,218.5,119.2,60,89,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,8/1/2018,549.85,1021.15,35,148,3.6,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,8/1/2018,2014.5,355.5,85,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,8/1/2018,958.08,538.92,64,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,8/1/2018,1009.28,318.72,76,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-138,8/1/2018,2730.24,684.06,79,229,19.56,206,26875,6.228376934,130,53500,76,200,175,5600,LOW RISK
SHS-17,8/1/2018,3011.76,295.8,89,175,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,8/2/2018,2616.6,209.4,89.5,123,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,8/2/2018,330.6,53.82,87,29,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,8/2/2018,659.2,138,80,80,5.1,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,8/2/2018,2176.85,1032.24,76,318,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-151,8/2/2018,2316,334.1,87,198,36.45,190,26875,6.689168091,25,8200,25,1000,110,1200,LOW RISK
SHS-135,8/2/2018,218.5,119.2,60,89,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,8/2/2018,549.85,976.3,35,148,3.6,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,8/2/2018,2014.5,361.14,87,152,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,8/2/2018,958.08,245.1,75,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,8/2/2018,1009.28,327.4,80,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-138,8/2/2018,2730.24,684.06,87,229,19.56,206,26875,6.228376934,130,53500,76,200,175,5600,LOW RISK
SHS-17,8/2/2018,3011.76,295.8,91,175,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
AGR-14,8/3/2018,2616.6,209.4,89.5,123,36.15,210,32843,6.21,90,62700,61.25,262.3,230,6320,LOW RISK
SHS-70,8/3/2018,330.6,53.82,87,29,53.9,205,18796,6.8,25,36000,34,512,200,3920,LOW RISK
SHS-28,8/3/2018,659.2,138,80,80,5.1,186,18006,6.33377103,1,41474,57,300,110,6520,LOW RISK
AGR-30,8/3/2018,2176.85,1032.24,76,300,32.32,205,36388,6.769103808,45,70500,132.25,244,200,6880,LOW RISK
SHS-151,8/3/2018,2316,334.1,87,200,36.45,190,26875,6.689168091,25,8200,25,1000,110,1200,LOW RISK
SHS-135,8/3/2018,218.5,119.2,60,89,42.5,130,26875,6.824733174,210,18300,53,920,120,1520,LOW RISK
SHS-19,8/3/2018,549.85,976.3,35,148,3.6,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-19,8/3/2018,2014.5,361.14,87,150,11.2,210,41575.05844,6.271622061,25,74000,33,210,110,5000,LOW RISK
SHS-14,8/3/2018,958.08,245.1,75,150,43.6,120,9246,6.7,125,16200,30,845,245,1208,LOW RISK
SHS-134,8/3/2018,1009.28,327.4,80,155,18.72,174,12175,5.628173331,25,28303,33,250,120,440,LOW RISK
SHS-138,8/3/2018,2730.24,684.06,87,229,19.56,206,26875,6.228376934,130,53500,76,200,175,5600,LOW RISK
SHS-17,8/3/2018,3011.76,295.8,91,175,23.7,184,30690,5.844347858,50,61100,64,280,30,6320,LOW RISK
